txn_id,card_holder_id,txn_amount,txn_currency,txn_status,merchant_name,card_last4,mcc,txn_epoch
CARD-91887,CUST-1008,1505.43,AED,SETTLED,Talabat,3172,5814,1782036021
CARD-91888,CUST-1033,2887.69,AED,DECLINED,Deliveroo UAE,0020,5814,1781610921
CARD-91889,CUST-1176,2277.64,AED,SETTLED,Namshi,9559,5651,1780456041
CARD-91890,CUST-1232,919.31,USD,SETTLED,Amazon US,2324,5999,1780113681
CARD-91891,CUST-1276,2201.03,AED,SETTLED,Deliveroo UAE,6346,5814,1780316781
CARD-91892,CUST-1132,3386.14,AED,SETTLED,Amazon.ae,2558,5999,1781581401
CARD-91893,CUST-1185,1692.73,AED,SETTLED,Carrefour Dubai,2653,5411,1782058881
CARD-91894,CUST-1031,245.93,AED,SETTLED,Talabat,1398,5814,1780706661
CARD-91895,CUST-1066,1652.3,AED,SETTLED,Carrefour Dubai,4610,5411,1781623281
CARD-91896,CUST-1133,1372.85,AED,SETTLED,Lulu Hypermarket,0124,5411,1781341641
CARD-91897,CUST-1030,134.37,AED,SETTLED,Talabat,0276,5814,1781577081
CARD-91898,CUST-1288,3826.57,AED,REVERSED,Careem,7396,4121,1780846521
CARD-91899,CUST-1189,2493.51,AED,SETTLED,Talabat,9668,5814,1781771661
CARD-91900,CUST-1088,1143.75,AED,SETTLED,Deliveroo UAE,4116,5814,1782370281
CARD-91901,CUST-1001,1849.67,AED,SETTLED,Talabat,0722,5814,1782186021
CARD-91902,CUST-1106,494.93,AED,SETTLED,Apple Store UAE,6759,5732,1780740141
CARD-91903,CUST-1046,1108.3,AED,SETTLED,Careem,2652,4121,1782017061
CARD-91904,CUST-1187,2069.82,USD,SETTLED,Amazon US,1759,5999,1780980441
CARD-91905,CUST-1031,3896.93,USD,SETTLED,Amazon US,1383,5999,1780371381
CARD-91906,CUST-1027,411.16,USD,SETTLED,Steam,3755,5816,1781608761
CARD-91907,CUST-1271,1447.68,AED,SETTLED,Talabat,8061,5814,1781129841
CARD-91908,CUST-1100,461.25,AED,SETTLED,Noon.com,0285,5942,1781159241
CARD-91909,CUST-1181,3438.32,AED,SETTLED,Apple Store UAE,6978,5732,1780105101
CARD-91910,CUST-1061,123.59,AED,SETTLED,ADNOC Station,0089,5541,1782252621
CARD-91911,CUST-1080,2429.82,AED,SETTLED,Amazon.ae,4165,5999,1780136001
CARD-91912,CUST-1040,3293.66,AED,SETTLED,Careem,9587,4121,1781166381
CARD-91913,CUST-1243,2799.41,AED,SETTLED,Noon.com,0525,5942,1782110001
CARD-91914,CUST-1159,1705.13,AED,SETTLED,Careem,9655,4121,1780023081
CARD-91915,CUST-1248,207.06,USD,AUTH,Amazon US,7657,5999,1780625541
CARD-91916,CUST-1134,2997.35,AED,SETTLED,Carrefour Dubai,3865,5411,1781369661
CARD-91917,CUST-1288,3283.09,AED,DECLINED,Lulu Hypermarket,4416,5411,1781598501
CARD-91918,CUST-1033,3989.95,AED,SETTLED,Namshi,2820,5651,1781385741
CARD-91919,CUST-1152,156.4,AED,AUTH,Apple Store UAE,9796,5732,1782068901
CARD-91920,CUST-1270,3134.39,AED,SETTLED,Careem,3664,4121,1781131221
CARD-91921,CUST-1061,1758.87,AED,SETTLED,IKEA UAE,6262,5712,1781253561
CARD-91922,CUST-1195,1646.49,AED,SETTLED,Lulu Hypermarket,2432,5411,1780626381
CARD-91923,CUST-1292,1942.66,AED,SETTLED,Carrefour Dubai,4067,5411,1781945241
CARD-91924,CUST-1107,1750.39,AED,DECLINED,Deliveroo UAE,8444,5814,1782268041
CARD-91925,CUST-1058,2276.01,AED,SETTLED,IKEA UAE,7308,5712,1781183001
CARD-91926,CUST-1220,664.75,USD,AUTH,AliExpress,2286,5999,1780145421
CARD-91927,CUST-1276,1845.66,AED,SETTLED,Apple Store UAE,1731,5732,1781142861
CARD-91928,CUST-1014,2644.72,EUR,AUTH,Booking.com,4251,4722,1781294061
CARD-91929,CUST-1042,3775.14,AED,SETTLED,Apple Store UAE,6051,5732,1782293841
CARD-91930,CUST-1258,2054.26,AED,REVERSED,IKEA UAE,9579,5712,1780040181
CARD-91931,CUST-1227,338.59,AED,SETTLED,Lulu Hypermarket,8806,5411,1781969721
CARD-91932,CUST-1260,3711.57,AED,SETTLED,Talabat,1156,5814,1781199081
CARD-91933,CUST-1070,1219.94,AED,SETTLED,Talabat,1970,5814,1782168741
CARD-91934,CUST-1119,2090.18,AED,SETTLED,Deliveroo UAE,7214,5814,1781506101
CARD-91935,CUST-1031,2158.7,AED,SETTLED,Carrefour Dubai,4251,5411,1779962421
CARD-91936,CUST-1047,1895.73,AED,SETTLED,Deliveroo UAE,3095,5814,1780214241
CARD-91937,CUST-1043,1615.9,AED,SETTLED,IKEA UAE,8370,5712,1780319961
CARD-91938,CUST-1084,1085.31,AED,SETTLED,IKEA UAE,6938,5712,1780520421
CARD-91939,CUST-1200,2906.19,AED,SETTLED,ADNOC Station,7817,5541,1780908561
CARD-91940,CUST-1117,2357.42,USD,DECLINED,Amazon US,1931,5999,1780718781
CARD-91941,CUST-1181,1696.97,AED,SETTLED,IKEA UAE,0721,5712,1780474701
CARD-91942,CUST-1145,712.23,AED,AUTH,Amazon.ae,9063,5999,1780484961
CARD-91943,CUST-1235,1419.4,AED,SETTLED,Careem,6523,4121,1781962581
CARD-91944,CUST-1144,3705.28,AED,SETTLED,IKEA UAE,6165,5712,1780727601
CARD-91945,CUST-1219,3742.55,AED,SETTLED,Talabat,4352,5814,1780624881
CARD-91946,CUST-1078,1778.57,AED,SETTLED,Lulu Hypermarket,5538,5411,1779982761
CARD-91947,CUST-1124,2322.09,AED,AUTH,Deliveroo UAE,6662,5814,1781066721
CARD-91948,CUST-1293,2012.62,AED,REVERSED,Carrefour Dubai,3637,5411,1781479821
CARD-91949,CUST-1021,2009.73,AED,SETTLED,Sharaf DG,2252,5732,1780963101
CARD-91950,CUST-1269,3962.43,AED,SETTLED,Noon.com,9862,5942,1780600101
CARD-91951,CUST-1045,3332.92,AED,SETTLED,IKEA UAE,1210,5712,1780100901
CARD-91952,CUST-1127,3584.76,AED,SETTLED,IKEA UAE,9825,5712,1781109741
CARD-91953,CUST-1055,2860.37,AED,SETTLED,Amazon.ae,3495,5999,1780766901
CARD-91954,CUST-1127,1370.21,AED,SETTLED,Carrefour Dubai,4169,5411,1779984321
CARD-91955,CUST-1011,1333.14,AED,SETTLED,Careem,5903,4121,1781496141
CARD-91956,CUST-1134,1984.89,AED,SETTLED,Talabat,1595,5814,1780313541
CARD-91957,CUST-1140,2789.57,AED,SETTLED,Amazon.ae,9293,5999,1782068841
CARD-91958,CUST-1247,3023.64,AED,DECLINED,ADNOC Station,1070,5541,1782223101
CARD-91959,CUST-1293,2380.22,AED,DECLINED,Talabat,8955,5814,1782362601
CARD-91960,CUST-1205,16.39,AED,SETTLED,Sharaf DG,9030,5732,1780660401
CARD-91961,CUST-1264,1087.13,AED,SETTLED,ADNOC Station,3710,5541,1781535501
CARD-91962,CUST-1135,2508.23,AED,SETTLED,Careem,6917,4121,1781779881
CARD-91963,CUST-1297,2797.03,AED,SETTLED,Amazon.ae,9003,5999,1781125821
CARD-91964,CUST-1046,2271.05,AED,SETTLED,Careem,5575,4121,1780119681
CARD-91965,CUST-1063,201.96,AED,SETTLED,Namshi,2208,5651,1781716341
CARD-91966,CUST-1244,3380.05,AED,SETTLED,Carrefour Dubai,4036,5411,1780833321
CARD-91967,CUST-1058,182.73,AED,SETTLED,Sharaf DG,7773,5732,1781341521
CARD-91968,CUST-1275,912.14,AED,DECLINED,Carrefour Dubai,9097,5411,1782099921
CARD-91969,CUST-1064,997.97,AED,SETTLED,Deliveroo UAE,8432,5814,1780533201
CARD-91970,CUST-1248,227.97,AED,SETTLED,IKEA UAE,0805,5712,1781466021
CARD-91971,CUST-1069,1208.03,AED,SETTLED,IKEA UAE,8689,5712,1780610301
CARD-91972,CUST-1192,1176.8,AED,SETTLED,Carrefour Dubai,4488,5411,1780948161
CARD-91973,CUST-1220,2455.49,AED,SETTLED,Apple Store UAE,6724,5732,1782106581
CARD-91974,CUST-1159,651.51,AED,SETTLED,Talabat,6940,5814,1781886321
CARD-91975,CUST-1014,1362.97,AED,SETTLED,ADNOC Station,7382,5541,1780044381
CARD-91976,CUST-1098,3859.21,AED,SETTLED,Deliveroo UAE,9971,5814,1780338441
CARD-91977,CUST-1207,1036.06,AED,SETTLED,Deliveroo UAE,2143,5814,1781612481
CARD-91978,CUST-1148,1349.35,AED,SETTLED,Careem,1776,4121,1781840061
CARD-91979,CUST-1027,1391.36,AED,SETTLED,IKEA UAE,6971,5712,1779996021
CARD-91980,CUST-1092,612.86,AED,REVERSED,Noon.com,7404,5942,1781138901
CARD-91981,CUST-1159,2628.29,AED,SETTLED,Sharaf DG,2200,5732,1781495121
CARD-91982,CUST-1040,115.86,AED,SETTLED,Careem,4602,4121,1781242461
CARD-91983,CUST-1257,3643.32,AED,SETTLED,Deliveroo UAE,8739,5814,1780566981
CARD-91984,CUST-1274,29.45,AED,SETTLED,Carrefour Dubai,1775,5411,1782061461
CARD-91985,CUST-1253,1927.4,AED,SETTLED,Careem,2094,4121,1780491681
CARD-91986,CUST-1006,1779.13,USD,SETTLED,AliExpress,7309,5999,1781973201
CARD-91987,CUST-1217,3411.7,AED,SETTLED,Talabat,2412,5814,1780907421
CARD-91988,CUST-1128,819.54,AED,SETTLED,Carrefour Dubai,7843,5411,1780854021
CARD-91989,CUST-1197,2357.03,AED,DECLINED,Sharaf DG,8721,5732,1780760061
CARD-91990,CUST-1135,679.37,AED,SETTLED,Namshi,2864,5651,1780969761
CARD-91991,CUST-1119,2780.39,AED,SETTLED,Apple Store UAE,5313,5732,1780796841
CARD-91992,CUST-1219,193.36,AED,SETTLED,Talabat,5005,5814,1780111641
CARD-91993,CUST-1074,1357.46,AED,SETTLED,ADNOC Station,1256,5541,1781258121
CARD-91994,CUST-1229,3738.95,AED,SETTLED,Noon.com,8802,5942,1780693281
CARD-91995,CUST-1043,2730.28,AED,SETTLED,ADNOC Station,7182,5541,1779908841
CARD-91996,CUST-1150,975.37,AED,AUTH,Amazon.ae,2725,5999,1780649121
CARD-91997,CUST-1037,2741.91,USD,SETTLED,Steam,5793,5816,1781737701
CARD-91998,CUST-1034,3205.78,AED,SETTLED,Carrefour Dubai,6341,5411,1781474721
CARD-91999,CUST-1099,1319.16,AED,SETTLED,Talabat,6334,5814,1780197921
CARD-92000,CUST-1279,1303.37,AED,SETTLED,Amazon.ae,2372,5999,1781178561
CARD-92001,CUST-1156,3391.84,AED,SETTLED,Deliveroo UAE,0585,5814,1779868881
CARD-92002,CUST-1263,2962.52,AED,SETTLED,Namshi,6493,5651,1781513901
CARD-92003,CUST-1217,3620.49,AED,SETTLED,Apple Store UAE,2822,5732,1780001301
CARD-92004,CUST-1133,3822.27,AED,SETTLED,Namshi,7004,5651,1780322001
CARD-92005,CUST-1033,3516.64,AED,SETTLED,Apple Store UAE,9875,5732,1781832021
CARD-92006,CUST-1164,433.08,AED,SETTLED,Apple Store UAE,9760,5732,1780650921
CARD-92007,CUST-1130,2052.41,AED,SETTLED,Apple Store UAE,6324,5732,1780515321
CARD-92008,CUST-1270,3952.75,AED,SETTLED,Careem,2539,4121,1780541301
CARD-92009,CUST-1161,248.38,AED,SETTLED,IKEA UAE,9482,5712,1780624881
CARD-92010,CUST-1230,1100.59,AED,AUTH,Lulu Hypermarket,2253,5411,1780822401
CARD-92011,CUST-1276,3448.08,AED,DECLINED,Lulu Hypermarket,6247,5411,1781429181
CARD-92012,CUST-1285,3618.71,AED,AUTH,Noon.com,3709,5942,1780257501
CARD-92013,CUST-1052,956.88,AED,SETTLED,Amazon.ae,1846,5999,1780477641
CARD-92014,CUST-1080,125.18,AED,SETTLED,ADNOC Station,3442,5541,1780472181
CARD-92015,CUST-1295,3696.99,AED,SETTLED,Apple Store UAE,3474,5732,1780064121
CARD-92016,CUST-1117,64.54,AED,SETTLED,Lulu Hypermarket,0034,5411,1779903741
CARD-92017,CUST-1194,-1847.93,AED,BOGUS,Careem,0488,4121,1782314841
CARD-92018,CUST-1246,3472.0,AED,DECLINED,Namshi,6328,5651,1782329061
CARD-92019,CUST-1196,761.46,AED,SETTLED,Talabat,4731,5814,1782210621
CARD-92020,CUST-1163,1161.01,AED,AUTH,Apple Store UAE,3997,5732,1781822721
CARD-92021,CUST-1247,3021.69,AED,SETTLED,Apple Store UAE,6899,5732,1780193721
CARD-92022,CUST-1099,2567.85,AED,SETTLED,Apple Store UAE,5068,5732,1780529061
CARD-92023,CUST-1050,3329.07,AED,SETTLED,Deliveroo UAE,0059,5814,1780120161
CARD-92024,CUST-1206,1830.89,AED,SETTLED,Carrefour Dubai,0057,5411,1780179621
CARD-92025,CUST-1194,3810.23,AED,SETTLED,Deliveroo UAE,1221,5814,1780237881
CARD-92026,CUST-1199,1746.47,AED,SETTLED,Carrefour Dubai,4401,5411,1781371641
CARD-92027,CUST-1153,3664.98,USD,SETTLED,Steam,1479,5816,1780652781
CARD-92028,CUST-1000,3947.19,AED,SETTLED,Amazon.ae,8874,5999,1780875981
CARD-92029,CUST-1240,1079.11,AED,SETTLED,IKEA UAE,8565,5712,1780582161
CARD-92030,CUST-1220,3042.03,AED,SETTLED,Apple Store UAE,8982,5732,1781707401
CARD-92031,CUST-1290,2139.51,AED,SETTLED,Careem,6639,4121,1780132521
CARD-92032,CUST-1276,2114.18,AED,SETTLED,Carrefour Dubai,9142,5411,1780396221
CARD-92033,CUST-1270,477.66,AED,AUTH,IKEA UAE,7951,5712,1779822561
CARD-92034,CUST-1219,1487.13,USD,SETTLED,Amazon US,5947,5999,1781172801
CARD-92035,CUST-1011,3587.68,USD,AUTH,Steam,9743,5816,1780900401
CARD-92036,CUST-1183,535.14,USD,SETTLED,Amazon US,8552,5999,1780356081
CARD-92037,CUST-1154,1523.66,AED,SETTLED,Noon.com,9065,5942,1780677621
CARD-92038,CUST-1071,1477.33,AED,SETTLED,IKEA UAE,7552,5712,1781693301
CARD-92039,CUST-1233,1844.98,AED,SETTLED,Lulu Hypermarket,1478,5411,1780398621
CARD-92040,CUST-1094,1543.46,AED,SETTLED,Talabat,1582,5814,1780232361
CARD-92041,CUST-1143,2207.95,AED,SETTLED,Namshi,9970,5651,1780316481
CARD-92042,CUST-1090,1745.79,AED,SETTLED,Noon.com,2308,5942,1780215681
CARD-92043,CUST-1230,2352.6,AED,SETTLED,Apple Store UAE,4330,5732,1781544141
CARD-92044,CUST-1283,425.42,AED,SETTLED,Noon.com,4811,5942,1780550541
CARD-92045,CUST-1258,1279.25,AED,SETTLED,Carrefour Dubai,0047,5411,1781856081
CARD-92046,CUST-1000,1990.3,AED,DECLINED,Deliveroo UAE,9412,5814,1782070281
CARD-92047,CUST-1112,-2530.31,AED,SETTLED,Lulu Hypermarket,6717,5411,1781218701
CARD-92048,CUST-1069,849.03,EUR,SETTLED,Booking.com,7700,4722,1781666601
CARD-92049,CUST-1143,2446.05,AED,SETTLED,Apple Store UAE,0957,5732,1780788801
CARD-92050,CUST-1134,735.16,AED,DECLINED,Apple Store UAE,7415,5732,1781455701
CARD-92051,CUST-1277,294.59,AED,REVERSED,Careem,6113,4121,1779852681
CARD-92052,CUST-1030,-3772.17,USD,BOGUS,AliExpress,9410,5999,1781988921
CARD-92053,CUST-1055,3376.14,EUR,AUTH,Booking.com,1411,4722,1782212061
CARD-92054,CUST-1185,3521.05,AED,SETTLED,Sharaf DG,7218,5732,1780049661
CARD-92055,CUST-1236,180.18,AED,SETTLED,Amazon.ae,7048,5999,1780864161
CARD-92056,CUST-1131,3828.14,AED,AUTH,Carrefour Dubai,1419,5411,1780132401
CARD-92057,CUST-1167,2249.29,AED,AUTH,Talabat,4801,5814,1780964541
CARD-92058,CUST-1211,2090.0,AED,SETTLED,IKEA UAE,9098,5712,1780980201
CARD-92059,CUST-1131,1381.73,AED,SETTLED,Careem,7736,4121,1780970841
CARD-92060,CUST-1263,356.92,AED,SETTLED,Sharaf DG,7768,5732,1780841301
CARD-92061,CUST-1036,335.16,AED,SETTLED,Apple Store UAE,4224,5732,1782159561
CARD-92062,CUST-1206,2657.63,AED,SETTLED,Apple Store UAE,3001,5732,1779929481
CARD-92063,CUST-1184,3883.43,AED,SETTLED,Amazon.ae,4194,5999,1781471421
CARD-92064,CUST-1077,1352.89,AED,SETTLED,Amazon.ae,8682,5999,1781570721
CARD-92065,CUST-1219,1744.51,AED,SETTLED,Apple Store UAE,3174,5732,1780671801
CARD-92066,CUST-1153,3985.84,AED,SETTLED,Sharaf DG,8247,5732,1780832001
CARD-92067,CUST-1116,1275.09,AED,SETTLED,Noon.com,4881,5942,1782036681
CARD-92068,CUST-1027,1326.74,AED,SETTLED,Carrefour Dubai,7279,5411,1781134581
CARD-92069,CUST-1171,1443.62,AED,SETTLED,Careem,1311,4121,1780572921
CARD-92070,CUST-1004,2260.46,AED,SETTLED,Amazon.ae,0557,5999,1780705881
CARD-92071,CUST-1252,433.02,AED,AUTH,Deliveroo UAE,5070,5814,1780520961
CARD-92072,CUST-1119,411.36,AED,SETTLED,IKEA UAE,1365,5712,1779854961
CARD-92073,CUST-1048,3765.91,AED,SETTLED,Apple Store UAE,0312,5732,1781617641
CARD-92074,CUST-1199,3770.01,AED,SETTLED,Sharaf DG,2902,5732,1781591721
CARD-92075,CUST-1161,3677.91,USD,SETTLED,AliExpress,1362,5999,1780948881
CARD-92076,CUST-1093,2669.11,AED,SETTLED,Lulu Hypermarket,5140,5411,1780153521
CARD-92077,CUST-1030,3488.33,AED,SETTLED,Deliveroo UAE,2587,5814,1779880881
CARD-92078,CUST-1040,3676.3,AED,SETTLED,Sharaf DG,1818,5732,1781450901
CARD-92079,CUST-1177,3626.49,AED,AUTH,Noon.com,9637,5942,1782092661
CARD-92080,CUST-1224,1362.44,AED,SETTLED,IKEA UAE,0718,5712,1780842801
CARD-92081,CUST-1066,2818.22,AED,SETTLED,ADNOC Station,9747,5541,1780636821
CARD-92082,CUST-1187,2973.94,AED,AUTH,Sharaf DG,0459,5732,1780483461
CARD-92083,CUST-1201,197.34,AED,SETTLED,Lulu Hypermarket,3542,5411,1781777181
CARD-92084,CUST-1296,817.04,AED,SETTLED,Carrefour Dubai,0049,5411,1780114821
CARD-92085,CUST-1219,3513.76,AED,SETTLED,Carrefour Dubai,8298,5411,1780821441
CARD-92086,CUST-1277,262.32,AED,SETTLED,Talabat,1536,5814,1780336341
CARD-92087,CUST-1089,3522.6,AED,SETTLED,Deliveroo UAE,5884,5814,1780116381
CARD-92088,CUST-1174,2745.67,AED,SETTLED,Deliveroo UAE,0748,5814,1780543941
CARD-92089,CUST-1249,1633.19,USD,SETTLED,Amazon US,9463,5999,1781082741
CARD-92090,CUST-1280,-3771.9,USD,BOGUS,Steam,8957,5816,1782278961
CARD-92091,CUST-1123,181.13,AED,SETTLED,Talabat,8207,5814,1782265401
CARD-92092,CUST-1111,3559.6,AED,AUTH,Sharaf DG,3175,5732,1781620161
CARD-92093,CUST-1191,2797.06,AED,SETTLED,IKEA UAE,0336,5712,1780788921
CARD-92094,CUST-1080,-3036.26,AED,BOGUS,Careem,0131,4121,1781633361
CARD-92095,CUST-1108,296.15,AED,SETTLED,Carrefour Dubai,5129,5411,1781089701
CARD-92096,CUST-1235,1147.05,AED,SETTLED,Noon.com,4174,5942,1781213541
CARD-92097,CUST-1293,2647.66,EUR,AUTH,Booking.com,2448,4722,1781259981
CARD-92098,CUST-1035,3424.77,AED,SETTLED,Deliveroo UAE,0523,5814,1780901541
CARD-92099,CUST-1023,3356.53,AED,SETTLED,Careem,4002,4121,1780316961
CARD-92100,CUST-1211,-2225.36,AED,SETTLED,Apple Store UAE,0228,5732,1780214181
CARD-92101,CUST-1227,1539.18,AED,SETTLED,Lulu Hypermarket,2229,5411,1782203961
CARD-92102,CUST-1233,3830.96,USD,SETTLED,AliExpress,9217,5999,1782156861
CARD-92103,CUST-1289,1296.49,AED,SETTLED,ADNOC Station,1437,5541,1780978521
CARD-92104,CUST-1202,1250.18,AED,SETTLED,Careem,3783,4121,1780136061
CARD-92105,CUST-1091,3217.41,AED,SETTLED,Namshi,2317,5651,1780722921
CARD-92106,CUST-1236,315.56,AED,SETTLED,Noon.com,0404,5942,1780247361
CARD-92107,CUST-1176,462.57,AED,SETTLED,ADNOC Station,3697,5541,1781260341
CARD-92108,CUST-1086,760.24,AED,SETTLED,Noon.com,9961,5942,1781750781
CARD-92109,CUST-1268,3628.08,AED,SETTLED,Deliveroo UAE,8556,5814,1781273721
CARD-92110,CUST-1289,2747.15,AED,SETTLED,Carrefour Dubai,7106,5411,1780629261
CARD-92111,CUST-1190,849.69,AED,SETTLED,Careem,9015,4121,1780473141
CARD-92112,CUST-1237,2278.06,AED,AUTH,Deliveroo UAE,7707,5814,1781420301
CARD-92113,CUST-1022,2226.27,AED,DECLINED,Careem,0824,4121,1779978261
CARD-92114,CUST-1110,1917.61,AED,SETTLED,Amazon.ae,8970,5999,1782110001
CARD-92115,CUST-1297,2036.54,AED,SETTLED,Noon.com,2824,5942,1780747701
CARD-92116,CUST-1049,3465.6,AED,SETTLED,Talabat,2262,5814,1780842501
CARD-92117,CUST-1090,9.87,AED,SETTLED,Noon.com,3502,5942,1781570781
CARD-92118,CUST-1117,3706.85,AED,SETTLED,Namshi,2547,5651,1780301481
CARD-92119,CUST-1142,1951.66,AED,AUTH,Talabat,3463,5814,1781804181
CARD-92120,CUST-1033,2992.35,AED,SETTLED,Apple Store UAE,5896,5732,1780586661
CARD-92121,CUST-1064,45.78,AED,DECLINED,Sharaf DG,0213,5732,1781921961
CARD-92122,CUST-1076,1111.61,AED,SETTLED,Carrefour Dubai,2149,5411,1780701681
CARD-92123,CUST-1065,3402.69,AED,AUTH,Deliveroo UAE,1691,5814,1782093081
CARD-92124,CUST-1066,3594.55,AED,SETTLED,Carrefour Dubai,1532,5411,1780144761
CARD-92125,CUST-1100,1017.6,AED,SETTLED,Careem,0941,4121,1782223461
CARD-92126,CUST-1225,3739.94,AED,SETTLED,Amazon.ae,7530,5999,1780583361
CARD-92127,CUST-1114,2446.37,AED,SETTLED,Lulu Hypermarket,1163,5411,1781519361
CARD-92128,CUST-1037,363.19,AED,SETTLED,IKEA UAE,4891,5712,1781670081
CARD-92129,CUST-1271,2330.25,AED,SETTLED,Noon.com,1955,5942,1780318941
CARD-92130,CUST-1277,3369.38,EUR,SETTLED,Booking.com,1095,4722,1781468721
CARD-92131,CUST-1103,2272.12,AED,SETTLED,Noon.com,6877,5942,1780485501
CARD-92132,CUST-1188,1626.42,AED,SETTLED,Deliveroo UAE,6443,5814,1782078861
CARD-92133,CUST-1201,1535.74,AED,SETTLED,Carrefour Dubai,1378,5411,1782177201
CARD-92134,CUST-1155,1449.87,AED,SETTLED,Deliveroo UAE,4701,5814,1780654461
CARD-92135,CUST-1225,2625.83,AED,SETTLED,Talabat,6414,5814,1780406661
CARD-92136,CUST-1115,3081.99,AED,SETTLED,IKEA UAE,6829,5712,1780751421
CARD-92137,CUST-1232,1510.83,AED,SETTLED,IKEA UAE,2121,5712,1780175181
CARD-92138,CUST-1060,3528.85,AED,SETTLED,Careem,4841,4121,1781939601
CARD-92139,CUST-1175,2663.53,AED,AUTH,Careem,9089,4121,1781740101
CARD-92140,CUST-1263,410.14,AED,SETTLED,Noon.com,0643,5942,1780311981
CARD-92141,CUST-1050,3801.73,AED,DECLINED,IKEA UAE,6677,5712,1781641521
CARD-92142,CUST-1043,3630.22,AED,AUTH,Talabat,9843,5814,1780474341
CARD-92143,CUST-1173,808.05,AED,SETTLED,Amazon.ae,2195,5999,1779897861
CARD-92144,CUST-1095,3789.2,AED,SETTLED,Talabat,0943,5814,1781120661
CARD-92145,CUST-1103,1046.66,AED,SETTLED,Amazon.ae,3946,5999,1781539101
CARD-92146,CUST-1270,3394.12,AED,SETTLED,Deliveroo UAE,6646,5814,1782093141
CARD-92147,CUST-1239,1482.33,AED,REVERSED,Talabat,6396,5814,1780720821
CARD-92148,CUST-1232,2000.02,AED,SETTLED,Talabat,9614,5814,1781663781
CARD-92149,CUST-1171,2888.37,AED,SETTLED,Talabat,5906,5814,1780881441
CARD-92150,CUST-1138,1891.39,AED,SETTLED,IKEA UAE,6335,5712,1780313361
CARD-92151,CUST-1032,1532.32,AED,SETTLED,Apple Store UAE,3418,5732,1780374981
CARD-92152,CUST-1189,1376.31,AED,SETTLED,Noon.com,8773,5942,1782312801
CARD-92153,CUST-1156,3701.55,USD,SETTLED,AliExpress,1434,5999,1782305781
CARD-92154,CUST-1165,2385.8,AED,SETTLED,Careem,9432,4121,1781270421
CARD-92155,CUST-1122,730.99,AED,SETTLED,ADNOC Station,7425,5541,1779861501
CARD-92156,CUST-1060,1474.93,AED,SETTLED,Amazon.ae,2975,5999,1781616981
CARD-92157,CUST-1135,215.29,AED,AUTH,Talabat,8920,5814,1780847541
CARD-92158,CUST-1059,3764.13,AED,SETTLED,Noon.com,5189,5942,1780283421
CARD-92159,CUST-1211,1813.96,AED,SETTLED,Carrefour Dubai,7502,5411,1781307381
CARD-92160,CUST-1015,3615.15,AED,SETTLED,Namshi,1998,5651,1780231641
CARD-92161,CUST-1072,3679.41,AED,SETTLED,Deliveroo UAE,1300,5814,1780007121
CARD-92162,CUST-1285,3665.02,AED,SETTLED,Lulu Hypermarket,5215,5411,1781103681
CARD-92163,CUST-1090,1121.04,AED,SETTLED,Namshi,8281,5651,1782155421
CARD-92164,CUST-1255,2603.69,AED,SETTLED,Namshi,1842,5651,1780987881
CARD-92165,CUST-1012,3479.43,AED,AUTH,Noon.com,8667,5942,1781697021
CARD-92166,CUST-1113,3282.32,AED,SETTLED,Sharaf DG,7582,5732,1781882721
CARD-92167,CUST-1208,2729.46,AED,SETTLED,Careem,3194,4121,1781144541
CARD-92168,CUST-1023,2584.59,AED,REVERSED,Carrefour Dubai,5850,5411,1780750281
CARD-92169,CUST-1188,256.21,AED,SETTLED,Apple Store UAE,8505,5732,1780022781
CARD-92170,CUST-1247,3683.5,USD,AUTH,Amazon US,2919,5999,1780330281
CARD-92171,CUST-1099,1282.56,EUR,SETTLED,Booking.com,6970,4722,1782258321
CARD-92172,CUST-1063,2770.74,AED,REVERSED,IKEA UAE,3565,5712,1781641161
CARD-92173,CUST-1253,2778.04,AED,SETTLED,Namshi,0574,5651,1782210021
CARD-92174,CUST-1078,1386.72,AED,SETTLED,IKEA UAE,6402,5712,1780949361
CARD-92175,CUST-1294,2581.28,AED,DECLINED,IKEA UAE,7940,5712,1781073081
CARD-92176,CUST-1180,1497.25,AED,AUTH,Sharaf DG,3493,5732,1780608441
CARD-92177,CUST-1226,2561.55,AED,SETTLED,Noon.com,3114,5942,1780412001
CARD-92178,CUST-1186,10.69,AED,SETTLED,Noon.com,3638,5942,1780094421
CARD-92179,CUST-1044,1695.79,AED,SETTLED,Amazon.ae,5734,5999,1780354581
CARD-92180,CUST-1282,3630.06,AED,SETTLED,Lulu Hypermarket,0746,5411,1780838541
CARD-92181,CUST-1061,3152.71,AED,REVERSED,ADNOC Station,8284,5541,1781262561
CARD-92182,CUST-1050,1527.63,AED,SETTLED,Amazon.ae,8050,5999,1781355141
CARD-92183,CUST-1283,2581.0,AED,SETTLED,Deliveroo UAE,9146,5814,1779944421
CARD-92184,CUST-1252,2825.82,AED,AUTH,Noon.com,7122,5942,1781634921
CARD-92185,CUST-1206,3438.82,AED,SETTLED,Apple Store UAE,3281,5732,1781708901
CARD-92186,CUST-1110,584.87,AED,AUTH,Noon.com,2502,5942,1781380941
CARD-92187,CUST-1054,2035.89,AED,DECLINED,Sharaf DG,9952,5732,1780155441
CARD-92188,CUST-1289,2243.05,AED,SETTLED,Deliveroo UAE,3016,5814,1780729281
